No,DUR유형,단일/복합,DUR성분코드,DUR성분,복합일경우이것과먹으면문제,병용금기단일/복합,병용금기DUR성분코드,병용금기dur성분,병용금기복합제,금기내용
222,병용금기,단일,D000139,셀레길린염산염,,단일,D000773,트라마돌,,"세로토닌 작용에 의한 증후군(중추흥분, 설사, 빈맥, 땀, 진전, 혼동, 혼수 등) 야기"
223,병용금기,단일,D000246,실데나필,,단일,D000215,니트로글리세린,,혈압강하작용 증가
224,병용금기,단일,D000246,실데나필,,단일,D000787,니트로푸루시드,,혈압강하작용 증가
225,병용금기,단일,D000279,타크로리무스,,단일,D000159,아미로라이드,,고칼륨혈증
226,병용금기,단일,D000279,타크로리무스,,단일,D000731,스피로노락톤,,고칼륨혈증
227,병용금기,단일,D000181,타다라필,,단일,D000530,몰시도민,,혈압강하작용 증가
228,병용금기,단일,D000181,타다라필,,단일,D000215,니트로글리세린,,혈압강하작용 증가
229,병용금기,단일,D000181,타다라필,,단일,D000787,니트로푸루시드,,혈압강하작용 증가
230,병용금기,단일,D000521,테르부탈린황산염,,단일,D000560,에피네프린,,부정맥 또는 심정지 유도
231,병용금기,단일,D000778,티오틱센,,단일,D000541,브로모크립틴,,bromocryptine의 효과 저해
232,병용금기,단일,D000181,타다라필,,단일,D000572,이소소르비드,,혈압강하작용 증가
233,병용금기,단일,D000488,트레티노인,,단일,D000503,독시사이클린,,두개내 고혈압
234,병용금기,단일,D000488,트레티노인,,단일,D000754,옥시테트라사이클린,,두개내 고혈압
235,병용금기,단일,D000488,트레티노인,,단일,D000064,테트라사이클린,,두개내 고혈압
236,병용금기,단일,D000753,트리플루오페라진,,단일,D000560,에피네프린,,혈압강하
237,병용금기,단일,D000569,유데나필,,단일,D000572,이소소르비드,,혈압강하작용 증가
238,병용금기,단일,D000569,유데나필,,단일,D000530,몰시도민,,혈압강하작용 증가
239,병용금기,단일,D000569,유데나필,,단일,D000215,니트로글리세린,,혈압강하작용 증가
240,병용금기,단일,D000569,유데나필,,단일,D000787,니트로푸루시드,,혈압강하작용 증가
241,병용금기,단일,D000434,바데나필,,단일,D000530,몰시도민,,혈압강하작용 증가
242,병용금기,단일,D000434,바데나필,,단일,D000215,니트로글리세린,,혈압강하작용 증가
243,병용금기,단일,D000434,바데나필,,단일,D000787,니트로푸루시드,,혈압강하작용 증가
244,병용금기,단일,D000434,바데나필,,단일,D000572,이소소르비드,,혈압강하작용 증가
245,병용금기,단일,D000030,아미설프리드,,단일,D000259,아미오다론,,심실성 부정맥(특히 torsades de pointes)
246,병용금기,단일,D000202,디히드로에르고타민,,단일,D000745,알모트립탄,,"혈압상승 및 맥각독성(혈관경련, 말단 및 기타조직 허혈)"
247,병용금기,단일,D000256,에리트로마이신,,단일,D000419,로바스타틴,,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능악화
248,병용금기,단일,D000202,디히드로에르고타민,,단일,D000373,클래리트로마이신,,"맥각독성(혈관경련, 말단 및 기타조직 허혈)"
249,병용금기,단일,D000763,인디나빌,,단일,D000259,아미오다론,,"부정맥, 혈액장애, 경련등"
250,병용금기,단일,D000690,글리벤클라미드,,단일,D000015,보센탄,,간독성 및 간효소치 상승
251,병용금기,단일,D000007,미다졸람,,단일,D000712,리토나비르,,"진정작용의 연장 또는 증가, 호흡저하"
252,병용금기,단일,D000003,넬피나비어,,단일,D000259,아미오다론,,"부정맥, 혈액장애, 경련등"
253,병용금기,단일,D000418,레파글리니드,,단일,D000076,겜피브로질,,혈당강하 작용 증강
254,병용금기,단일,D000712,리토나비르,,단일,D000212,플레카이니드아세테이트,,"부정맥, 혈액장애, 경련등"
255,병용금기,단일,D000187,티자니딘,,단일,D000142,시프로플록사신,,"저혈압에 의해 졸음, 현기증 및 정신운동능력 감소"
256,병용금기,단일,D000469,오메프라졸,,단일,D000150,아타자나비르,,아타자나비어 효과감소 및 내성발현
257,병용금기,단일,D000259,아미오다론,,단일,D000719,미졸라스틴,,"QT 연장, 심실성 부정맥"
258,병용금기,단일,D000395,다루나비르,,단일,D000202,디히드로에르고타민,,사지 및 기타조직의 말초 혈관경련 및 허혈로 나타나는 급성 맥각 중독과 같은 중대한 그리고/또는 생명을 위협하는 반응
259,병용금기,단일,D000517,플루코나졸,,단일,D000202,디히드로에르고타민,,"맥각독성(혈관경련, 말단 및 기타조직 허혈)"
260,병용금기,단일,D000007,미다졸람,,단일,D000150,아타자나비르,,진정작용이나 호흡억제를 증가 또는 연장
261,병용금기,단일,D000082,노르에피네프린,,단일,D000759,이소프로테레놀,,"심부정맥, 경우에 따라 심정지"
262,병용금기,단일,D000137,살부타몰,,단일,D000560,에피네프린,,부정맥 또는 심정지
263,병용금기,단일,D000181,타다라필,,단일,D000498,니코란딜,,혈압강하작용 증강
264,병용금기,단일,D000434,바데나필,,단일,D000498,니코란딜,,혈압강하작용 증강
265,병용금기,단일,D000213,피모지드,,단일,D000035,에스시탈로프람,,QT 간격 연장
266,병용금기,단일,D000213,피모지드,,단일,D000516,플루옥세틴,,QT 간격 연장
267,병용금기,단일,D000213,피모지드,,단일,D000800,플루복사민,,QT 간격 연장
268,병용금기,단일,D000213,피모지드,,단일,D000353,파록세틴,,QT 간격 연장
269,병용금기,단일,D000213,피모지드,,단일,D000336,설트랄린,,QT 간격 연장
270,병용금기,단일,D000141,시부트라민,,단일,D000795,펜터민,,"세로토닌 증후군(간대성 근경련, 진전, 편무도병, 조화운동불능, 말더듬증 고열, 정신상태 변화등)"
271,병용금기,단일,D000141,시부트라민,,단일,D000701,펜디메트라진타르타르산염,,"세로토닌 증후군(간대성 근경련, 진전, 편무도병, 조화운동불능, 말더듬증 고열, 정신상태 변화등)"
272,병용금기,단일,D000141,시부트라민,,단일,D000505,디에틸프로피온,,"세로토닌 증후군(간대성 근경련, 진전, 편무도병, 조화운동불능, 말더듬증 고열, 정신상태 변화등)"
273,병용금기,단일,D000141,시부트라민,,단일,D000714,마진돌,,"세로토닌 증후군(간대성 근경련, 진전, 편무도병, 조화운동불능, 말더듬증 고열, 정신상태 변화등)"
274,병용금기,단일,D000569,유데나필,,단일,D000498,니코란딜,,혈압강하작용 증강
275,병용금기,단일,D000128,미로데나필,,단일,D000498,니코란딜,,혈압강하작용 증강
276,병용금기,복합,D000747,에르고타민,D001266,단일,D000628,록시트로마이신,,"맥각독성(혈관경련, 말단 및 기타조직 허혈)"
277,병용금기,단일,D000128,미로데나필,,단일,D000572,이소소르비드,,혈압강하작용 증강
278,병용금기,복합,D000747,에르고타민,D001266,단일,D000256,에리트로마이신,,"맥각독성(혈관경련, 말단 및 기타조직 허혈)"
279,병용금기,복합,D000747,에르고타민,D001266,단일,D000373,클래리트로마이신,,"맥각독성(혈관경련, 말단 및 기타조직 허혈)"
280,병용금기,복합,D000747,에르고타민,D001266,단일,D000171,졸미트립탄,,"약리적 상가작용에 의해, 혈압 상승 및 맥각중독(에르고티즘)(말초혈관수축 증가)의 위험성을 증가"
281,병용금기,단일,D000552,아토목세틴,,단일,D000429,모클로베미드,,"고열, 경직, 간대성근경련, 정신상태 변화 등"
282,병용금기,단일,D000552,아토목세틴,,단일,D000139,셀레길린염산염,,"고열, 경직, 간대성근경련, 정신상태 변화 등"
283,병용금기,단일,D000277,클로미프라민,,단일,D000139,셀레길린염산염,,"고혈압위기, 이상고열증, 근간대경련, 격월성 발작, 정신착란, 혼수 등"
284,병용금기,단일,D000505,디에틸프로피온,,단일,D000429,모클로베미드,,고혈압위기 유발
285,병용금기,단일,D000505,디에틸프로피온,,단일,D000139,셀레길린염산염,,고혈압위기 유발
286,병용금기,단일,D000792,레보메프로마진,,단일,D000429,모클로베미드,,중추 흥분상태 증가
287,병용금기,단일,D000792,레보메프로마진,,단일,D000139,셀레길린염산염,,중추 흥분상태 증가
288,병용금기,단일,D000714,마진돌,,단일,D000429,모클로베미드,,혈압상승 위험 유발
289,병용금기,단일,D000714,마진돌,,단일,D000139,셀레길린염산염,,혈압상승 위험 유발
290,병용금기,단일,D000701,펜디메트라진타르타르산염,,단일,D000429,모클로베미드,,혈압상승 위험
291,병용금기,단일,D000701,펜디메트라진타르타르산염,,단일,D000139,셀레길린염산염,,혈압상승 위험
292,병용금기,단일,D000795,펜터민,,단일,D000429,모클로베미드,,혈압상승 위험
293,병용금기,단일,D000795,펜터민,,단일,D000139,셀레길린염산염,,혈압상승 위험
294,병용금기,단일,D000811,퀴누프라민,,단일,D000429,모클로베미드,,혈압변동의 위험
295,병용금기,단일,D000811,퀴누프라민,,단일,D000139,셀레길린염산염,,혈압변동의 위험
296,병용금기,단일,D000171,졸미트립탄,,단일,D000429,모클로베미드,,졸미트립탄의 혈중농도 증가
297,병용금기,단일,D000745,알모트립탄,,복합,D000747,에르고타민,D000852,"상가적인 혈관수축반응, 혈압상승"
298,병용금기,단일,D000745,알모트립탄,,단일,D000287,나라트립탄,,"상가적인 혈관수축반응, 혈압상승"
299,병용금기,단일,D000745,알모트립탄,,단일,D000650,수마트립탄,,"상가적인 혈관수축반응, 혈압상승"
300,병용금기,단일,D000745,알모트립탄,,단일,D000171,졸미트립탄,,"상가적인 혈관수축반응, 혈압상승"
301,병용금기,단일,D000505,디에틸프로피온,,단일,D000701,펜디메트라진타르타르산염,,판막심장병 위험
302,병용금기,단일,D000505,디에틸프로피온,,단일,D000795,펜터민,,판막심장병 위험
303,병용금기,단일,D000505,디에틸프로피온,,단일,D000714,마진돌,,판막심장병 위험
304,병용금기,단일,D000701,펜디메트라진타르타르산염,,단일,D000795,펜터민,,판막심장병 위험
305,병용금기,단일,D000701,펜디메트라진타르타르산염,,단일,D000714,마진돌,,판막심장병 위험
306,병용금기,단일,D000795,펜터민,,단일,D000714,마진돌,,판막심장병 위험
307,병용금기,단일,D000007,미다졸람,,단일,D000395,다루나비르,,"진정작용의 증가 및 연장, 호흡저하판막심장병 위험"
308,병용금기,단일,D000007,미다졸람,,복합,D000626,로피나비르,D000712,"진정작용의 증가 및 연장, 호흡저하판막심장병 위험"
309,병용금기,단일,D000007,미다졸람,,단일,D000003,넬피나비어,,"진정작용의 증가 및 연장, 호흡저하판막심장병 위험"
310,병용금기,단일,D000178,쿠아제팜,,단일,D000712,리토나비르,,과도한 진정 및 호흡억제
311,병용금기,단일,D000377,클로르탈리돈,,단일,D000059,탄산리튬,,리튬독성증강
312,병용금기,단일,D000202,디히드로에르고타민,,복합,D000626,로피나비르,D000712,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가"
313,병용금기,단일,D000202,디히드로에르고타민,,단일,D000405,포사코나졸,,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가"
314,병용금기,단일,D000202,디히드로에르고타민,,복합,D000747,에르고타민,D000852,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가"
315,병용금기,단일,D000202,디히드로에르고타민,,단일,D000742,아지트로마이신,,"맥각독성(혈관경련, 말단 및 기타조직 허혈 등) 위험 증가"
316,병용금기,단일,D000699,란소프라졸,,단일,D000150,아타자나비르,,아타자나비르의 혈중농도 감소
317,병용금기,단일,D000153,에스오메프라졸,,단일,D000150,아타자나비르,,아타자나비르의 혈중농도 감소
318,병용금기,단일,D000204,라베프라졸,,단일,D000150,아타자나비르,,아타자나비르의 혈중농도 감소
319,병용금기,단일,D000301,레바프라잔,,단일,D000150,아타자나비르,,아타자나비르의 혈중농도 감소
320,병용금기,단일,D000386,판토프라졸,,단일,D000150,아타자나비르,,아타자나비르의 혈중농도 감소
321,병용금기,단일,D000168,일라프라졸,,단일,D000150,아타자나비르,,아타자나비르의 혈중농도 감소
322,병용금기,단일,D000084,다폭세틴,,단일,D000003,넬피나비어,,다폭세틴 농도 상승
323,병용금기,단일,D000125,메톡시페나민,,단일,D000560,에피네프린,,부정맥 또는 심정지
324,병용금기,단일,D000185,툴로부테롤,,단일,D000560,에피네프린,,부정맥 또는 심정지
325,병용금기,단일,D000137,살부타몰,,단일,D000082,노르에피네프린,,부정맥 또는 심정지
326,병용금기,단일,D000070,페노테롤,,단일,D000082,노르에피네프린,,부정맥 또는 심정지
327,병용금기,단일,D000477,클렌부테롤,,단일,D000082,노르에피네프린,,부정맥 또는 심정지
328,병용금기,단일,D000125,메톡시페나민,,단일,D000082,노르에피네프린,,부정맥 또는 심정지
329,병용금기,단일,D000514,프로카테롤,,단일,D000082,노르에피네프린,,부정맥 또는 심정지
330,병용금기,단일,D000185,툴로부테롤,,단일,D000082,노르에피네프린,,부정맥 또는 심정지
331,병용금기,단일,D000521,테르부탈린황산염,,단일,D000082,노르에피네프린,,부정맥 도는 심정지
332,병용금기,단일,D000155,에페드린,,단일,D000082,노르에피네프린,,부정맥 또는 심정지
